conversation_id,parent_tweet_id,child_tweet_id,relationship_source,relationship_valid
conv_AppleSupport_751738,751739,751740,both,True
conv_AppleSupport_751738,751739,751741,both,True
conv_AppleSupport_751738,751741,751742,both,True
conv_AppleSupport_751744,751744,751743,both,True
conv_AppleSupport_751747,751747,751745,both,True
conv_AppleSupport_751747,751745,751746,both,True
conv_AppleSupport_751747,751746,751748,both,True
conv_AppleSupport_751747,751748,751749,both,True
conv_AppleSupport_751747,751749,751750,both,True
conv_AppleSupport_751747,751750,751751,both,True
conv_AppleSupport_751747,751750,751752,both,True
conv_AppleSupport_751747,751751,751753,both,True
conv_AppleSupport_751759,751756,751754,both,True
conv_AppleSupport_751759,751758,751756,both,True
conv_AppleSupport_751759,751754,751755,both,True
conv_AppleSupport_751759,751759,751758,both,True
conv_AppleSupport_751759,751755,751757,both,True
conv_AppleSupport_751762,751762,751760,both,True
conv_AppleSupport_751762,751760,751761,both,True
conv_AppleSupport_751762,751761,751763,both,True
conv_AppleSupport_751766,751766,751764,both,True
conv_AppleSupport_751766,751764,751765,both,True
conv_AppleSupport_751766,751765,751767,both,True
conv_AppleSupport_751769,751769,751768,both,True
conv_AppleSupport_751778,751778,751777,both,True
conv_AppleSupport_751780,751780,751779,both,True
conv_AppleSupport_751783,751783,751781,both,True
conv_AppleSupport_751783,751781,751782,both,True
conv_AppleSupport_751783,751782,751784,both,True
conv_AppleSupport_751787,751787,751785,both,True
conv_AppleSupport_751787,751785,751786,both,True
conv_AppleSupport_751787,751786,751788,both,True
conv_AppleSupport_751790,751790,751789,both,True
conv_AppleSupport_751792,751792,751791,both,True
conv_AppleSupport_751796,751794,751793,both,True
conv_AppleSupport_751796,751795,751794,both,True
conv_AppleSupport_751796,751796,751795,both,True
conv_AppleSupport_751800,751800,751797,both,True
conv_AppleSupport_751800,751797,751798,both,True
conv_AppleSupport_751800,751797,751799,both,True
conv_AppleSupport_751800,751799,751801,both,True
conv_AppleSupport_751803,751803,751802,both,True
conv_AppleSupport_752103,752103,752101,both,True
conv_AppleSupport_752103,752101,752102,both,True
conv_AppleSupport_752103,752102,752104,both,True
conv_AppleSupport_752103,752104,752105,both,True
conv_AppleSupport_752103,752105,752106,both,True
conv_AppleSupport_752103,752105,752107,both,True
conv_AppleSupport_752171,752171,752170,both,True
conv_AppleSupport_752174,752174,752172,both,True
conv_AppleSupport_752174,752172,752173,both,True
conv_AppleSupport_752174,752173,752175,both,True
conv_AppleSupport_752180,752180,752178,both,True
conv_AppleSupport_752180,752178,752179,both,True
conv_AppleSupport_752182,752182,752181,both,True
conv_AppleSupport_752187,752187,752183,both,True
conv_AppleSupport_752187,752183,752184,both,True
conv_AppleSupport_752187,752183,752185,both,True
conv_AppleSupport_752187,752183,752186,both,True
conv_AppleSupport_752192,752192,752191,both,True
conv_AppleSupport_752194,752194,752193,both,True
conv_AppleSupport_752196,752196,752195,both,True
conv_AppleSupport_752200,752198,752197,both,True
conv_AppleSupport_752200,752199,752198,both,True
conv_AppleSupport_752200,752200,752199,both,True
conv_AppleSupport_752202,752202,752201,both,True
conv_AppleSupport_752413,752413,752412,both,True
conv_AppleSupport_752415,752415,752414,both,True
conv_AppleSupport_752418,752418,752416,both,True
conv_AppleSupport_752418,752416,752417,both,True
conv_AppleSupport_752418,752417,752419,both,True
conv_AppleSupport_752421,752421,752420,both,True
conv_AppleSupport_752424,752424,752422,both,True
conv_AppleSupport_752424,752422,752423,both,True
conv_AppleSupport_752424,752423,752425,both,True
conv_AppleSupport_752427,752427,752426,both,True
conv_AppleSupport_752429,752429,752428,both,True
conv_AppleSupport_752432,752432,752430,both,True
conv_AppleSupport_752432,752430,752431,both,True
conv_AppleSupport_752432,752431,752433,both,True
conv_AppleSupport_752436,752436,752434,both,True
conv_AppleSupport_752436,752434,752435,both,True
conv_AppleSupport_752439,752439,752438,both,True
conv_AppleSupport_752441,752441,752440,both,True
conv_AppleSupport_752443,752443,752442,both,True
conv_AppleSupport_752446,752446,752445,both,True
conv_AppleSupport_752448,752448,752447,both,True
conv_AppleSupport_752450,752450,752449,both,True
conv_AppleSupport_752452,752452,752451,both,True
conv_AppleSupport_752455,752455,752453,both,True
conv_AppleSupport_752455,752453,752454,both,True
conv_AppleSupport_752455,752454,752456,both,True
conv_AppleSupport_752513,752513,752512,both,True
conv_AppleSupport_752516,752515,752514,both,True
conv_AppleSupport_752516,752516,752515,both,True
conv_AppleSupport_752521,752521,752520,both,True
conv_AppleSupport_752529,752529,752528,both,True
conv_AppleSupport_752531,752531,752530,both,True
conv_AppleSupport_752541,752541,752540,both,True
conv_AppleSupport_752543,752543,752542,both,True
conv_AppleSupport_752891,752891,752890,both,True
conv_AppleSupport_752902,752902,752901,both,True
conv_AppleSupport_752906,752906,752905,both,True
conv_AppleSupport_752915,752915,752913,both,True
conv_AppleSupport_752915,752913,752914,both,True
conv_AppleSupport_752985,752985,752983,both,True
conv_AppleSupport_752985,752983,752984,both,True
conv_AppleSupport_752987,752987,752986,both,True
conv_AppleSupport_752989,752989,752988,both,True
conv_AppleSupport_752991,752991,752990,both,True
conv_AppleSupport_752995,752993,752992,both,True
conv_AppleSupport_752995,752994,752993,both,True
conv_AppleSupport_752995,752995,752994,both,True
conv_AppleSupport_752997,752997,752996,both,True
conv_AppleSupport_753001,752999,752998,both,True
conv_AppleSupport_753001,753000,752999,both,True
conv_AppleSupport_753001,753001,753000,both,True
conv_AppleSupport_753003,753003,753002,both,True
conv_AppleSupport_753005,753005,753004,both,True
conv_AppleSupport_753007,753007,753006,both,True
conv_AppleSupport_753009,753009,753008,both,True
conv_AppleSupport_753011,753011,753010,both,True
conv_AppleSupport_753014,753014,753012,both,True
conv_AppleSupport_753014,753012,753013,both,True
conv_AppleSupport_753014,753013,753015,both,True
conv_AppleSupport_753017,753017,753016,both,True
conv_AppleSupport_753021,753019,753018,both,True
conv_AppleSupport_753021,753020,753019,both,True
conv_AppleSupport_753021,753021,753020,both,True
conv_AppleSupport_753024,753024,753022,both,True
conv_AppleSupport_753024,753022,753023,both,True
conv_AppleSupport_753026,753026,753025,both,True
conv_AppleSupport_753028,753028,753027,both,True
conv_AppleSupport_753031,753031,753029,both,True
conv_AppleSupport_753031,753029,753030,both,True
conv_AppleSupport_753031,753030,753032,both,True
conv_AppleSupport_753034,753034,753033,both,True
conv_AppleSupport_753037,753037,753036,both,True
conv_AppleSupport_753040,753040,753038,both,True
conv_AppleSupport_753040,753038,753039,both,True
conv_AppleSupport_753040,753039,753041,both,True
conv_AppleSupport_753043,753043,753042,both,True
conv_AppleSupport_753048,753046,753044,both,True
conv_AppleSupport_753048,753048,753046,both,True
conv_AppleSupport_753048,753044,753045,both,True
conv_AppleSupport_753048,753045,753047,both,True
conv_AppleSupport_753051,753051,753049,both,True
conv_AppleSupport_753051,753049,753050,both,True
conv_AppleSupport_753051,753050,753052,both,True
conv_AppleSupport_753051,753052,753053,both,True
conv_AppleSupport_753051,753053,753054,both,True
conv_AppleSupport_753056,753056,753055,both,True
conv_AppleSupport_753060,753058,753057,both,True
conv_AppleSupport_753060,753059,753058,both,True
conv_AppleSupport_753060,753060,753059,both,True
conv_AppleSupport_753062,753062,753061,both,True
conv_AppleSupport_753240,753240,753239,both,True
conv_AppleSupport_753242,753242,753241,both,True
conv_AppleSupport_753244,753244,753243,both,True
conv_AppleSupport_753246,753246,753245,both,True
conv_AppleSupport_753249,753249,753247,both,True
conv_AppleSupport_753249,753247,753248,both,True
conv_AppleSupport_753266,753266,753265,both,True
conv_AppleSupport_753270,753270,753269,both,True
conv_AppleSupport_753567,753567,753566,both,True
conv_AppleSupport_753569,753569,753568,both,True
conv_AppleSupport_753571,753571,753570,both,True
conv_AppleSupport_753575,753575,753572,both,True
conv_AppleSupport_753575,753572,753573,both,True
conv_AppleSupport_753575,753572,753574,both,True
conv_AppleSupport_753575,753573,753576,both,True
conv_AppleSupport_753586,753586,753581,both,True
conv_AppleSupport_753586,753581,753582,both,True
conv_AppleSupport_753586,753581,753583,both,True
conv_AppleSupport_753586,753581,753584,both,True
conv_AppleSupport_753586,753581,753585,both,True
conv_AppleSupport_753586,753585,753587,both,True
conv_AppleSupport_753589,753589,753588,both,True
conv_AppleSupport_753599,753599,753598,both,True
conv_AppleSupport_753601,753601,753600,both,True
conv_AppleSupport_753603,753603,753602,both,True
conv_AppleSupport_753605,753605,753604,both,True
conv_AppleSupport_753607,753607,753606,both,True
conv_AppleSupport_753609,753609,753608,both,True
conv_AppleSupport_753611,753611,753610,both,True
conv_AppleSupport_753922,753922,753921,both,True
conv_AppleSupport_753924,753924,753923,both,True
conv_AppleSupport_753926,753926,753925,both,True
conv_AppleSupport_754163,754160,754158,both,True
conv_AppleSupport_754163,754162,754160,both,True
conv_AppleSupport_754163,754158,754159,both,True
conv_AppleSupport_754163,754163,754162,both,True
conv_AppleSupport_754163,754159,754161,both,True
conv_AppleSupport_754166,754165,754164,both,True
conv_AppleSupport_754166,754166,754165,both,True
conv_AppleSupport_754173,754173,754172,both,True
conv_AppleSupport_754177,754175,754174,both,True
conv_AppleSupport_754177,754176,754175,both,True
conv_AppleSupport_754177,754177,754176,both,True
conv_AppleSupport_754179,754179,754178,both,True
conv_AppleSupport_754182,754181,754180,both,True
conv_AppleSupport_754182,754182,754181,both,True
conv_AppleSupport_754185,754185,754184,both,True
conv_AppleSupport_754188,754188,754186,both,True
conv_AppleSupport_754188,754186,754187,both,True
conv_AppleSupport_754188,754187,754189,both,True
conv_AppleSupport_754188,754189,754190,both,True
conv_AppleSupport_754188,754190,754191,both,True
conv_AppleSupport_754193,754193,754192,both,True
conv_AppleSupport_754195,754195,754194,both,True
conv_AppleSupport_754197,754197,754196,both,True
conv_AppleSupport_754199,754199,754198,both,True
conv_AppleSupport_754201,754201,754200,both,True
conv_AppleSupport_754203,754203,754202,both,True
conv_AppleSupport_754206,754206,754204,both,True
conv_AppleSupport_754206,754204,754205,both,True
conv_AppleSupport_754209,754209,754207,both,True
conv_AppleSupport_754209,754207,754208,both,True
conv_AppleSupport_754209,754208,754210,both,True
conv_AppleSupport_754212,754212,754211,both,True
conv_AppleSupport_754620,754620,754619,both,True
conv_AppleSupport_754622,754622,754621,both,True
conv_AppleSupport_754624,754624,754623,both,True
conv_AppleSupport_754626,754626,754625,both,True
conv_AppleSupport_754628,754628,754627,both,True
conv_AppleSupport_754630,754630,754629,both,True
conv_AppleSupport_754634,754632,754631,both,True
conv_AppleSupport_754634,754633,754632,both,True
conv_AppleSupport_754634,754634,754633,both,True
conv_AppleSupport_754637,754637,754635,both,True
conv_AppleSupport_754637,754635,754636,both,True
conv_AppleSupport_754637,754636,754638,both,True
conv_AppleSupport_754641,754641,754640,both,True
conv_AppleSupport_754643,754643,754642,both,True
conv_AppleSupport_754645,754645,754644,both,True
conv_AppleSupport_755744,755742,755741,both,True
conv_AppleSupport_755744,755744,755742,both,True
conv_AppleSupport_755744,755742,755743,both,True
conv_AppleSupport_755744,755743,759073,both,True
conv_AppleSupport_755746,755746,755745,both,True
conv_AppleSupport_755750,755750,755748,both,True
conv_AppleSupport_755750,755748,755749,both,True
conv_AppleSupport_755750,755749,755751,both,True
conv_AppleSupport_755754,755754,755752,both,True
conv_AppleSupport_755754,755752,755753,both,True
conv_AppleSupport_755754,755753,755755,both,True
conv_AppleSupport_755754,755755,755756,both,True
conv_AppleSupport_755754,755756,755757,both,True
conv_AppleSupport_755754,755757,755758,both,True
conv_AppleSupport_755754,755758,755759,both,True
conv_AppleSupport_755763,755761,755760,both,True
conv_AppleSupport_755763,755762,755761,both,True
conv_AppleSupport_755763,755763,755762,both,True
conv_AppleSupport_755768,755765,755764,both,True
conv_AppleSupport_755768,755767,755765,both,True
conv_AppleSupport_755768,755768,755767,both,True
conv_AppleSupport_755771,755771,755769,both,True
conv_AppleSupport_755771,755769,755770,both,True
conv_AppleSupport_755771,755770,755772,both,True
conv_AppleSupport_755775,755774,755773,both,True
conv_AppleSupport_755775,755775,755774,both,True
conv_AppleSupport_755775,755775,755776,both,True
conv_AppleSupport_755779,755779,755777,both,True
conv_AppleSupport_755779,755777,755778,both,True
conv_AppleSupport_755779,755778,755780,both,True
conv_AppleSupport_755779,755780,755781,both,True
conv_AppleSupport_755779,755781,755782,both,True
conv_AppleSupport_755779,755782,755783,both,True
conv_AppleSupport_755779,755783,755784,both,True
conv_AppleSupport_755779,755784,755785,both,True
conv_AppleSupport_755779,755785,755786,both,True
conv_AppleSupport_755779,755786,755787,both,True
conv_AppleSupport_755790,755790,755788,both,True
conv_AppleSupport_755790,755788,755789,both,True
conv_AppleSupport_755790,755789,755791,both,True
conv_AppleSupport_755790,755791,755792,both,True
conv_AppleSupport_755790,755792,755793,both,True
conv_AppleSupport_755790,755792,755794,both,True
conv_AppleSupport_755803,755797,755795,both,True
conv_AppleSupport_755803,755802,755797,both,True
conv_AppleSupport_755803,755795,755796,both,True
conv_AppleSupport_755803,755803,755802,both,True
conv_AppleSupport_755803,755796,755798,both,True
conv_AppleSupport_755803,755798,755799,both,True
conv_AppleSupport_755803,755799,755800,both,True
conv_AppleSupport_755803,755800,755801,both,True
conv_AppleSupport_755805,755805,755804,both,True
conv_AppleSupport_756432,756432,756431,both,True
conv_AppleSupport_756436,756436,756433,both,True
conv_AppleSupport_756436,756433,756434,both,True
conv_AppleSupport_756436,756433,756435,both,True
conv_AppleSupport_756436,756434,756437,both,True
conv_AppleSupport_756440,756440,756438,both,True
conv_AppleSupport_756440,756438,756439,both,True
conv_AppleSupport_756440,756439,756441,both,True
conv_AppleSupport_756440,756439,756442,both,True
conv_AppleSupport_756452,756446,756444,both,True
conv_AppleSupport_756452,756452,756446,both,True
conv_AppleSupport_756452,756444,756445,both,True
conv_AppleSupport_756452,756445,756447,both,True
conv_AppleSupport_756452,756452,756453,both,True
conv_AppleSupport_756452,756452,756457,both,True
conv_AppleSupport_756452,756452,756454,both,True
conv_AppleSupport_756452,756452,756455,both,True
conv_AppleSupport_756452,756447,756448,both,True
conv_AppleSupport_756452,756453,784008,both,True
conv_AppleSupport_756452,756457,810158,both,True
conv_AppleSupport_756452,756454,904684,both,True
conv_AppleSupport_756452,756455,1803022,both,True
conv_AppleSupport_756452,756448,756449,both,True
conv_AppleSupport_756452,756448,756450,both,True
conv_AppleSupport_756452,784008,784009,both,True
conv_AppleSupport_756452,784008,784010,both,True
